timestamp,value,anomaly_score,raw_data
9/19/2016 3:32,27.63469274,0,0.460173091
9/19/2016 9:32,27.63469274,0,0.460173091
9/19/2016 13:32,27.37804469,0,0.455892411
9/19/2016 15:32,27.24972067,0,0.453752071
9/19/2016 17:32,27.24972067,0,0.453752071
9/19/2016 19:32,27.24972067,0,0.453752071
9/19/2016 21:32,27.37804469,0,0.455892411
9/20/2016 1:32,27.37804469,0,0.455892411
9/20/2016 5:32,27.50636872,0,0.458032751
9/20/2016 7:32,27.24972067,0,0.453752071
9/20/2016 9:32,27.24972067,0,0.453752071
9/20/2016 13:32,26.73642458,0,0.445190711
9/20/2016 15:32,26.8647486,0,0.447331051
9/20/2016 17:32,26.60810056,0,0.443050371
9/20/2016 19:32,26.60810056,0,0.443050371
9/21/2016 3:32,26.8647486,0,0.447331051
9/21/2016 5:32,26.8647486,0,0.447331051
9/21/2016 9:32,26.47977654,0,0.440910031
9/21/2016 13:32,25.96648045,0,0.432348671
9/21/2016 15:32,25.83815642,0,0.430208331
9/21/2016 19:32,25.96648045,0,0.432348671
9/21/2016 21:32,25.96648045,0,0.432348671
9/22/2016 1:32,25.96648045,0,0.432348671
9/22/2016 3:32,26.09480447,0,0.434489011
9/22/2016 7:32,26.09480447,0,0.434489011
9/22/2016 9:32,25.83815642,0,0.430208331
9/22/2016 13:32,25.19653631,0,0.419506632
9/22/2016 15:32,24.93988827,0,0.415225952
9/22/2016 17:32,25.06821229,0,0.417366292
9/22/2016 19:32,24.81156425,0,0.413085612
9/22/2016 21:32,24.93988827,0,0.415225952
9/23/2016 1:32,25.06821229,0,0.417366292
9/23/2016 3:32,25.06821229,0,0.417366292
9/23/2016 5:32,25.06821229,0,0.417366292
9/23/2016 15:32,24.16994413,0,0.402383912
9/23/2016 17:32,23.78497207,0,0.395962892
9/23/2016 19:32,23.91329609,0,0.398103232
9/24/2016 1:32,24.04162011,0,0.400243572
9/24/2016 3:32,24.04162011,0,0.400243572
9/24/2016 5:32,24.04162011,0,0.400243572
9/24/2016 7:32,24.16994413,0,0.402383912
9/24/2016 9:32,23.78497207,0,0.395962892
9/24/2016 13:32,23.01502793,0,0.383120852
9/24/2016 15:32,22.88670391,0,0.380980512
9/24/2016 17:32,22.75837989,0,0.378840172
9/24/2016 19:32,22.75837989,0,0.378840172
9/25/2016 1:32,22.88670391,0,0.380980512
9/25/2016 3:32,22.88670391,0,0.380980512
9/25/2016 5:32,22.88670391,0,0.380980512
9/25/2016 7:32,22.63005587,0,0.376699832
9/25/2016 9:32,22.37340782,0,0.372419153
9/25/2016 13:32,22.37340782,0,0.372419153
9/25/2016 15:32,22.11675978,0,0.368138473
9/25/2016 17:32,21.98843575,0,0.365998133
9/25/2016 19:32,21.98843575,0,0.365998133
9/25/2016 21:32,22.11675978,0,0.368138473
9/26/2016 1:32,21.98843575,0,0.365998133
9/26/2016 3:32,22.11675978,0,0.368138473
9/26/2016 5:32,22.11675978,0,0.368138473
9/26/2016 7:32,22.11675978,0,0.368138473
9/26/2016 9:32,21.98843575,0,0.365998133
9/26/2016 13:32,21.34681564,0,0.355296433
9/26/2016 15:32,21.21849162,0,0.353156093
9/26/2016 17:32,21.21849162,0,0.353156093
9/26/2016 19:32,21.21849162,0,0.353156093
9/27/2016 1:32,21.34681564,0,0.355296433
9/27/2016 3:32,21.34681564,0,0.355296433
9/27/2016 5:32,21.21849162,0,0.353156093
9/27/2016 9:32,21.0901676,0,0.351015753
9/27/2016 15:32,20.19189944,0,0.336033373
9/27/2016 17:32,20.19189944,0,0.336033373
9/27/2016 19:32,20.19189944,0,0.336033373
9/27/2016 21:32,20.32022346,0,0.338173713
9/28/2016 1:32,19.80692737,0,0.329612353
9/28/2016 5:32,19.80692737,0,0.329612353
9/28/2016 7:32,19.67860335,0,0.327472013
9/28/2016 9:32,19.42195531,0.907161804,0.323191334
9/28/2016 19:32,18.90865922,0,0.314629974
9/28/2016 21:32,18.90865922,0,0.314629974
9/29/2016 1:32,19.16530726,0,0.318910654
9/29/2016 3:32,19.16530726,0,0.318910654
9/29/2016 5:32,19.03698324,0,0.316770314
9/29/2016 9:32,19.03698324,0,0.316770314
9/29/2016 13:32,18.52368715,0,0.308208954
9/29/2016 17:32,18.26703911,0,0.303928274
9/29/2016 19:32,18.39536313,0,0.306068614
9/30/2016 5:32,18.52368715,0,0.308208954
9/30/2016 7:32,18.65201117,0,0.310349294
9/30/2016 9:32,18.52368715,0,0.308208954
9/30/2016 15:32,18.13871508,0,0.301787934
9/30/2016 17:32,18.26703911,0,0.303928274
9/30/2016 19:32,18.26703911,0,0.303928274
10/1/2016 3:32,18.26703911,0,0.303928274
10/1/2016 5:32,18.39536313,0,0.306068614
10/1/2016 7:32,18.39536313,0,0.306068614
10/1/2016 9:32,18.39536313,0,0.306068614
10/2/2016 5:32,18.39536313,0,0.306068614
10/3/2016 5:32,18.39536313,0,0.306068614
10/3/2016 17:32,17.49709497,0,0.291086234
10/4/2016 5:32,17.88206704,0,0.297507254
10/5/2016 17:33,17.36877095,0,0.288945894
10/7/2016 11:33,17.62541899,0,0.293226574
10/13/2016 8:35,0.173351955,0.983333333,0.00214034
10/13/2016 8:36,0.045027933,0,0
10/13/2016 8:37,7.359497207,0.5,0.121999378
10/13/2016 14:28,8.386089385,0,0.139122097
10/13/2016 20:28,8.386089385,0,0.139122097
10/14/2016 2:29,8.386089385,0,0.139122097
10/15/2016 2:29,8.129441341,0,0.134841417
10/15/2016 14:29,7.872793296,0,0.130560737
10/16/2016 2:29,8.129441341,0,0.134841417
10/16/2016 14:29,7.359497207,0,0.121999378
10/17/2016 2:29,7.616145251,0,0.126280057
10/17/2016 14:29,7.616145251,0,0.126280057
10/18/2016 2:29,8.001117318,0,0.132701077
10/18/2016 14:29,7.744469274,0,0.128420397
10/19/2016 2:29,8.001117318,0,0.132701077
10/19/2016 14:29,7.744469274,0,0.128420397
10/20/2016 2:29,8.129441341,0,0.134841417
10/21/2016 2:29,7.872793296,0,0.130560737
10/21/2016 14:29,7.744469274,0,0.128420397
10/22/2016 2:29,7.872793296,0,0.130560737
10/22/2016 14:29,7.872793296,0,0.130560737
10/23/2016 14:29,7.744469274,0,0.128420397
10/24/2016 14:29,7.872793296,0,0.130560737
10/25/2016 14:29,7.872793296,0,0.130560737
10/26/2016 2:29,8.129441341,0,0.134841417
10/26/2016 14:30,8.129441341,0,0.134841417
10/27/2016 14:30,8.001117318,0,0.132701077
10/27/2016 22:29,60,0.96,1
10/28/2016 0:29,60,0,1
10/28/2016 4:29,60,0,1
10/28/2016 6:29,60,0,1
10/28/2016 10:29,60,0,1
10/28/2016 22:29,60,0,1
10/29/2016 0:29,60,0,1
10/29/2016 2:29,60,0,1
10/29/2016 10:29,60,0,1
10/29/2016 14:29,60,0,1
10/29/2016 16:29,19.9352514,0,0.331752693
10/29/2016 18:29,18.26703911,0,0.303928274
10/29/2016 22:29,17.75374302,0,0.295366914
10/30/2016 0:29,17.36877095,0,0.288945894
10/30/2016 2:29,17.36877095,0,0.288945894
10/30/2016 4:29,17.88206704,0.6,0.297507254
10/30/2016 6:29,18.39536313,0,0.306068614
10/30/2016 10:29,18.7803352,0,0.312489634
10/30/2016 12:29,18.26703911,0,0.303928274
